station_id,station_name,available_mechanical_bikes,available_electric_bikes,available_empty_docks,latitude,longitude,date
213688169,Benjamin Godard - Victor Hugo,1,0,34,48.865983,2.275725,2021-05-12 17:00:16
99950133,André Mazet - Saint-André des Arts,10,6,38,48.85375581057431,2.3390958085656166,2021-05-12 16:55:45
516709288,Charonne - Robert et Sonia Delauney,0,3,17,48.85590755596891,2.3925706744194035,2021-05-12 16:57:27
36255,Toudouze - Clauzel,1,1,17,48.87929591733507,2.3373600840568547,2021-05-12 16:58:16
37815204,Mairie du 12ème,14,2,13,48.84085531176338,2.3875549435615544,2021-05-12 16:59:41
100769544,Harpe - Saint-Germain,35,5,5,48.85151881501689,2.343670316040516,2021-05-12 16:59:42
85002689,Jourdan - Stade Charléty,9,1,49,48.81942833336948,2.343335375189781,2021-05-12 16:59:09
54000559,Jouffroy d'Abbans - Wagram,2,0,37,48.881973298351625,2.301132157444954,2021-05-12 16:57:55
85043758,Guersant - Gouvion-Saint-Cyr,7,4,18,48.88287775178599,2.287667370814871,2021-05-12 16:56:28
123095125,Alibert - Jemmapes,5,0,54,48.8710440519842,2.366104461987773,2021-05-12 16:58:48
251039991,Cassini - Denfert-Rochereau,0,0,24,48.83752583906732,2.336035408079624,2021-05-12 16:57:35
37874517,Saint-Sulpice,2,0,18,48.85165383178419,2.3308077827095985,2021-05-12 16:57:35
66491398,Le Brun - Gobelins,4,4,39,48.835092787823875,2.353468135133752,2021-05-12 16:59:48
210403080,Lacépède - Monge,4,2,17,48.84389286531899,2.3519663885235786,2021-05-12 16:55:22
210561800,Saint-Romain - Cherche-Midi,2,1,13,48.84708159081946,2.321374788880348,2021-05-12 16:56:30
209063434,André Karman - République,1,2,28,48.91039875761846,2.3851355910301213,2021-05-12 16:51:28
94555589,Pierre et Marie Curie - Maurice Thorez,7,2,18,48.81580226360801,2.376804985105991,2021-05-12 16:59:32
244498842,Bois de Vincennes - Gare,20,0,26,48.836022242886884,2.4708339950830287,2021-05-12 16:58:25
43195240,Silly - Galliéni,11,5,7,48.835583838705936,2.2325500845909123,2021-05-12 16:59:55
210405211,Beaux-Arts - Bonaparte,4,1,15,48.856451985395786,2.334851883351803,2021-05-12 17:00:18
501862076,Place Nelson Mandela ,3,4,15,48.862090937689715,2.196576297283173,2021-05-12 16:57:42
207633746,Grande Armée - Brunel,2,4,55,48.876116,2.288124,2021-05-12 16:59:46
210566542,Square Boucicaut,31,0,27,48.851296433665276,2.325061820447445,2021-05-12 16:59:13
437597018,Invalides - Duroc,15,1,11,48.8477924732952,2.3161920905113225,2021-05-12 16:58:56
