station_id,station_name,available_mechanical_bikes,available_electric_bikes,available_empty_docks,latitude,longitude,date
213688169,Benjamin Godard - Victor Hugo,1,0,32,48.865983,2.275725,2021-05-07 11:40:42
99950133,André Mazet - Saint-André des Arts,12,2,38,48.85375581057431,2.3390958085656166,2021-05-07 11:43:36
516709288,Charonne - Robert et Sonia Delauney,2,1,17,48.85590755596891,2.3925706744194035,2021-05-07 11:38:04
36255,Toudouze - Clauzel,0,4,17,48.87929591733507,2.3373600840568547,2021-05-07 11:43:21
37815204,Mairie du 12ème,5,4,21,48.84085531176338,2.3875549435615544,2021-05-07 11:40:09
100769544,Harpe - Saint-Germain,4,0,36,48.85151881501689,2.343670316040516,2021-05-07 11:41:16
85002689,Jourdan - Stade Charléty,10,5,44,48.81942833336948,2.343335375189781,2021-05-07 11:40:25
54000559,Jouffroy d'Abbans - Wagram,13,2,25,48.881973298351625,2.301132157444954,2021-05-07 11:42:24
85043758,Guersant - Gouvion-Saint-Cyr,3,4,21,48.88287775178599,2.287667370814871,2021-05-07 11:44:46
123095125,Alibert - Jemmapes,7,1,52,48.8710440519842,2.366104461987773,2021-05-07 11:41:54
251039991,Cassini - Denfert-Rochereau,5,4,15,48.83752583906732,2.336035408079624,2021-05-07 11:44:36
37874517,Saint-Sulpice,5,2,14,48.85165383178419,2.3308077827095985,2021-05-07 11:44:26
66491398,Le Brun - Gobelins,9,10,29,48.835092787823875,2.353468135133752,2021-05-07 11:44:17
210403080,Lacépède - Monge,1,2,20,48.84389286531899,2.3519663885235786,2021-05-07 11:41:53
210561800,Saint-Romain - Cherche-Midi,2,2,13,48.84708159081946,2.321374788880348,2021-05-07 11:41:20
209063434,André Karman - République,2,2,28,48.91039875761846,2.3851355910301213,2021-05-07 11:42:44
94555589,Pierre et Marie Curie - Maurice Thorez,2,2,21,48.81580226360801,2.376804985105991,2021-05-07 11:44:30
244498842,Bois de Vincennes - Gare,9,6,32,48.836022242886884,2.4708339950830287,2021-05-07 11:44:26
43195240,Silly - Galliéni,3,1,19,48.835583838705936,2.2325500845909123,2021-05-07 11:43:37
210405211,Beaux-Arts - Bonaparte,13,8,0,48.856451985395786,2.334851883351803,2021-05-07 11:44:19
501862076,Place Nelson Mandela ,0,4,18,48.862090937689715,2.196576297283173,2021-05-07 11:41:04
207633746,Grande Armée - Brunel,1,7,53,48.876116,2.288124,2021-05-07 11:40:26
210566542,Square Boucicaut,14,6,40,48.851296433665276,2.325061820447445,2021-05-07 11:44:34
437597018,Invalides - Duroc,11,8,10,48.8477924732952,2.3161920905113225,2021-05-07 11:42:50
210565680,Vaneau - Sèvres,3,6,25,48.84856323305935,2.3204218259345537,2021-05-07 11:44:32
210397939,Thouin - Cardinal Lemoine,2,4,10,48.84504716661511,2.3494647851273465,2021-05-07 11:44:00
82405965,Froment - Bréguet,20,2,19,48.8570414504784,2.37289470306807,2021-05-07 11:43:42
213682736,Morillons - Dantzig,1,1,51,48.83310149953933,2.299380004405976,2021-05-07 11:42:56
80101533,Chazelles - Courcelles ,3,1,31,48.879406604954,2.3034455627202988,2021-05-07 11:43:46
54000581,Croulebarde - Corvisart,17,0,13,48.830981659316855,2.3481646925210953,2021-05-07 11:39:41
599135701,Ramponeau - Belleville,1,0,42,48.871031137596006,2.3790568521139748,2021-05-07 11:39:46
13105968,Le Brix et Mesmin - Jourdan,6,0,13,48.82234096593411,2.327861653302471,2021-05-07 11:41:16
653208733,Romainville - Vaillant-Couturier,0,1,36,48.86785,2.446748,2021-05-07 11:44:16
907054879,Liberté - Vert-de-Maisons,8,4,8,48.79014780960843,2.43286281824112,2021-05-07 11:36:55
129094535,Porte de Saint-Ouen - Bessières,5,10,25,48.89792240854517,2.32851451022192,2021-05-07 11:43:20
27415224,Bir Hakeim,24,0,9,48.853844054333514,2.289705348222022,2021-05-07 11:43:32
54000612,Cambrai - Benjamin Constant,0,1,41,48.89594736851349,2.381133802246315,2021-05-07 11:43:45
88230992,De Toqueville - Terrasse,1,1,28,48.882428,2.314002,2021-05-07 11:43:33
27415302,Michel-Ange - Parent de Rosan,0,0,25,48.840579923690115,2.2584119439125065,2021-05-07 11:42:35
102747146,Lagny - Victor Basch,1,1,23,48.84884147189881,2.426325418925233,2021-05-07 11:44:05
2515403527,Saint-Cloud - Hippodrome,4,1,25,48.85772148887421,2.2549109905958176,2021-05-07 11:43:54
653132534,Louis Lejeune - Barbès,4,0,20,48.81807418981508,2.3267009854316716,2021-05-07 11:43:49
506455295,Général Martial Valin - Pont du Garigliano,0,3,13,48.83823094269141,2.270506024360657,2021-05-07 11:41:58
1057149522,Rond-point du Dr Albert Schweitzer,3,0,13,48.78980918988166,2.3143940046429634,2021-05-07 11:41:24
210567545,Raspail - Varenne,9,0,9,48.85314781654488,2.3263905197381973,2021-05-07 11:44:27
128986726,Boétie - Ponthieu,14,16,1,48.871417284354834,2.307678759098053,2021-05-07 11:42:04
653197324,Théâtre des Amandiers - Palais des sports,4,2,17,48.89264852683893,2.2136941552162175,2021-05-07 11:34:56
210408693,Vaugirard - Monsieur le Prince,8,3,15,48.848951441614176,2.3411329463124275,2021-05-07 11:43:43
42950839,Serrurier,0,0,17,48.8804934032465,2.39806417375803,2021-05-07 11:35:41
85123644,Pyrénées - Ménilmontant,6,1,18,48.8693268535238,2.395084574818611,2021-05-07 11:42:34
499303158,Jules Guesde - Pont du Port à l'Anglais,21,0,8,48.79628807093802,2.417212128639221,2021-05-07 11:44:11
2515085147,Italie - Tolbiac,0,5,16,48.82557229464416,2.3576171323657036,2021-05-07 11:44:00
27414512,Caire - Dussoubs,1,3,35,48.86785342111862,2.349364310503006,2021-05-07 11:42:10
210580039,Tour d'Auvergne - Rodier,1,0,15,48.879161,2.343698,2021-05-07 11:42:55
49474389,Artois - Berri,8,3,12,48.87393521240818,2.3064258322119713,2021-05-07 11:41:06
128940135,Marceau - Chaillot,3,5,11,48.86883394989261,2.2989967837929726,2021-05-07 11:42:09
35149611,Liard - Amiral Mouchez,2,1,10,48.8214169,2.342167,2021-05-07 11:43:34
210570888,Las Cases - Bourgogne,10,3,8,48.85909110474066,2.3185685276985173,2021-05-07 11:44:04
129107656,Félix Ziem - Armand Gauthier,0,0,25,48.88949630486821,2.333393658804396,2021-05-07 11:43:42
129088667,Jonquière - Docteur Paul Brousse,0,0,40,48.894799816683985,2.318705212173216,2021-05-07 11:42:33
214114469,Gare de Nogent-le-Perreux,15,7,5,48.83842553348809,2.493693307042122,2021-05-07 11:43:44
1057228658,Youri Gagarine - Karl Marx,0,1,21,48.78448485079149,2.35908430069685,2021-05-07 11:41:17
230873471,Octave Feuillet - Albéric Magnard,3,1,17,48.86106902949534,2.2730283066630363,2021-05-07 11:40:56
507934805,Ney - Porte de Clignancourt ,1,3,20,48.8978867,2.3458001,2021-05-07 11:40:50
205047993,Edgar Quinet - Raspail,0,0,45,48.83940266673835,2.32971478253603,2021-05-07 11:43:04
7254,Gay Lussac - Saint-Jacques,4,3,16,48.844730256132095,2.341923944866407,2021-05-07 11:44:41
129164969,Place Jean-Spire-Lemaître,2,0,46,48.8468428626593,2.452062070369721,2021-05-07 11:37:58
128989986,Place Georges Guillaumin,2,3,23,48.874750203956566,2.301771435325988,2021-05-07 11:43:32
129004826,Bellefond - Poissonnière,1,1,15,48.87759897050706,2.348463758826256,2021-05-07 11:44:18
518825709,Jean Oestreicher - Porte de Champerret,1,0,20,48.88655580065981,2.288640439510346,2021-05-07 11:40:00
128930462,Square Louis XVI,11,7,10,48.87320440102894,2.323658830743138,2021-05-07 11:44:41
911767210,Alexandre Parodi - Quai de Valmy,1,1,22,48.87935941942529,2.366596162319184,2021-05-07 11:43:21
54000565,Granges aux Belles,1,1,24,48.8761373390584,2.3680844979417,2021-05-07 11:43:42
1057296253,Regnault - Patay,40,1,19,48.82435782216384,2.377065159380436,2021-05-07 11:43:57
210581084,Gare Saint-Lazare - Place de Budapest,10,8,24,48.877753,2.327339,2021-05-07 11:43:08
102311820,Clignancourt - Ordener,1,0,34,48.891457726153774,2.348636478060487,2021-05-07 11:44:46
210586093,Dunkerque - Rocroy,1,3,19,48.880726,2.351464,2021-05-07 11:44:35
128887067,Ségur - d'Estrées,11,4,2,48.85141997898257,2.3097044974565506,2021-05-07 11:43:39
210574471,Abbeville - Faubourg Poissonnière,0,1,12,48.879223,2.349147,2021-05-07 11:42:57
72765603,Boulangers - Cardinal Lemoine,3,1,16,48.8462904,2.3521495,2021-05-07 11:42:36
210582921,Boudreau - Auber,5,2,7,48.87219,2.329423,2021-05-07 11:40:41
55927887,Gabriel Lamé,22,0,14,48.8351212784276,2.385534569621086,2021-05-07 11:43:48
369644630,Gare de l'Est - Faubourg-Saint-Martin,4,1,27,48.87564264747718,2.3594588041305546,2021-05-07 11:43:21
43255030,Pereire - Ternes,1,2,44,48.87973954830735,2.288012132048607,2021-05-07 11:41:45
129025451,Douai - Bruxelles,0,0,27,48.88320784122797,2.3308449949028507,2021-05-07 11:38:37
128920403,Gare Saint-Lazare - Isly,11,0,16,48.874777677621296,2.326515804784655,2021-05-07 11:38:08
323616530,Quai de l'Horloge - Pont Neuf,11,5,0,48.857058739111096,2.341798283943937,2021-05-07 11:42:28
208795867,Ambroise Rendu - Porte Brunet,2,2,13,48.883667,2.395733,2021-05-07 11:42:28
1062192012,Gare Rosny-Bois-Perrier,6,4,25,48.88115023337061,2.480436824262142,2021-05-07 11:40:53
6296,Institut de France,6,2,9,48.85761567856468,2.335831353037739,2021-05-07 11:44:04
521393180,Porte Pouchet-Bessières,3,0,20,48.8978765,2.3230632,2021-05-07 11:42:31
576188379,Vigée-Lebrun - Anselme Payen,0,1,23,48.838683941628375,2.3110422492027287,2021-05-07 11:42:54
128915891,Octave Gréard - Tour Eiffel,13,4,14,48.856502977695634,2.293178754328878,2021-05-07 11:43:43
82567101,Château - République,3,5,16,48.8629238005955,2.415503561496735,2021-05-07 11:43:13
129021753,Moncey - Blanche,1,2,13,48.88006587474148,2.3310810327529907,2021-05-07 11:42:34
457813746,Henri Barbusse - Stalingrad,1,2,13,48.814183748660554,2.2872862592339516,2021-05-07 11:42:39
