station_id,station_name,available_mechanical_bikes,available_electric_bikes,available_empty_docks,latitude,longitude,date
213688169,Benjamin Godard - Victor Hugo,1,1,33,48.865983,2.275725,2021-05-25 08:36:22
99950133,André Mazet - Saint-André des Arts,40,5,10,48.85375581057431,2.3390958085656166,2021-05-25 08:37:04
516709288,Charonne - Robert et Sonia Delauney,2,2,15,48.85590755596891,2.3925706744194035,2021-05-25 08:37:51
36255,Toudouze - Clauzel,1,1,18,48.87929591733507,2.3373600840568547,2021-05-25 08:38:34
37815204,Mairie du 12ème,8,0,22,48.84085531176338,2.3875549435615544,2021-05-25 08:37:50
100769544,Harpe - Saint-Germain,25,1,20,48.85151881501689,2.343670316040516,2021-05-25 08:37:22
85002689,Jourdan - Stade Charléty,18,8,32,48.81942833336948,2.343335375189781,2021-05-25 08:36:06
54000559,Jouffroy d'Abbans - Wagram,5,2,33,48.881973298351625,2.301132157444954,2021-05-25 08:30:56
85043758,Guersant - Gouvion-Saint-Cyr,2,2,24,48.88287775178599,2.287667370814871,2021-05-25 08:31:18
123095125,Alibert - Jemmapes,13,2,42,48.8710440519842,2.366104461987773,2021-05-25 08:38:21
251039991,Cassini - Denfert-Rochereau,11,2,11,48.83752583906732,2.336035408079624,2021-05-25 08:35:58
37874517,Saint-Sulpice,5,1,14,48.85165383178419,2.3308077827095985,2021-05-25 08:37:10
66491398,Le Brun - Gobelins,4,4,40,48.835092787823875,2.353468135133752,2021-05-25 08:37:59
210403080,Lacépède - Monge,1,1,21,48.84389286531899,2.3519663885235786,2021-05-25 08:38:23
210561800,Saint-Romain - Cherche-Midi,0,2,15,48.84708159081946,2.321374788880348,2021-05-25 08:37:39
209063434,André Karman - République,2,3,26,48.91039875761846,2.3851355910301213,2021-05-25 08:38:34
94555589,Pierre et Marie Curie - Maurice Thorez,1,0,25,48.81580226360801,2.376804985105991,2021-05-25 08:38:35
244498842,Bois de Vincennes - Gare,40,5,3,48.836022242886884,2.4708339950830287,2021-05-25 08:37:41
43195240,Silly - Galliéni,1,1,22,48.835583838705936,2.2325500845909123,2021-05-25 08:37:50
210405211,Beaux-Arts - Bonaparte,2,0,19,48.856451985395786,2.334851883351803,2021-05-25 08:36:08
501862076,Place Nelson Mandela ,0,1,21,48.862090937689715,2.196576297283173,2021-05-25 08:36:14
207633746,Grande Armée - Brunel,6,7,48,48.876116,2.288124,2021-05-25 08:35:36
210566542,Square Boucicaut,10,4,46,48.851296433665276,2.325061820447445,2021-05-25 08:37:39
437597018,Invalides - Duroc,4,8,17,48.8477924732952,2.3161920905113225,2021-05-25 08:34:18
210565680,Vaneau - Sèvres,4,5,26,48.84856323305935,2.3204218259345537,2021-05-25 08:37:27
210397939,Thouin - Cardinal Lemoine,0,1,16,48.84504716661511,2.3494647851273465,2021-05-25 08:38:10
82405965,Froment - Bréguet,14,2,25,48.8570414504784,2.37289470306807,2021-05-25 08:37:30
213682736,Morillons - Dantzig,1,1,50,48.83310149953933,2.299380004405976,2021-05-25 08:37:34
80101533,Chazelles - Courcelles ,0,2,33,48.879406604954,2.3034455627202988,2021-05-25 08:35:24
54000581,Croulebarde - Corvisart,15,3,16,48.830981659316855,2.3481646925210953,2021-05-25 08:38:32
599135701,Ramponeau - Belleville,8,5,30,48.871031137596006,2.3790568521139748,2021-05-25 07:54:55
13105968,Le Brix et Mesmin - Jourdan,0,0,21,48.82234096593411,2.327861653302471,2021-05-25 08:32:43
653208733,Romainville - Vaillant-Couturier,2,2,34,48.86785,2.446748,2021-05-25 08:37:41
907054879,Liberté - Vert-de-Maisons,5,7,6,48.79014780960843,2.43286281824112,2021-05-25 08:31:58
128986726,Boétie - Ponthieu,14,7,12,48.871417284354834,2.307678759098053,2021-05-25 08:38:08
129094535,Porte de Saint-Ouen - Bessières,9,7,25,48.89792240854517,2.32851451022192,2021-05-25 08:36:29
27415224,Bir Hakeim,25,6,1,48.853844054333514,2.289705348222022,2021-05-25 08:38:12
54000612,Cambrai - Benjamin Constant,3,6,34,48.89594736851349,2.381133802246315,2021-05-25 08:37:52
88230992,De Toqueville - Terrasse,3,0,27,48.882428,2.314002,2021-05-25 08:38:34
27415302,Michel-Ange - Parent de Rosan,10,0,16,48.840579923690115,2.2584119439125065,2021-05-25 08:34:15
102747146,Lagny - Victor Basch,5,2,17,48.84884147189881,2.426325418925233,2021-05-25 08:37:41
2515403527,Saint-Cloud - Hippodrome,4,4,22,48.85772148887421,2.2549109905958176,2021-05-25 08:34:15
653132534,Louis Lejeune - Barbès,3,4,18,48.81807418981508,2.3267009854316716,2021-05-25 08:34:51
506455295,Général Martial Valin - Pont du Garigliano,1,1,14,48.83823094269141,2.270506024360657,2021-05-25 08:32:10
1057149522,Rond-point du Dr Albert Schweitzer,2,1,18,48.78980918988166,2.3143940046429634,2021-05-25 08:37:13
210567545,Raspail - Varenne,3,3,12,48.85314781654488,2.3263905197381973,2021-05-25 08:37:17
653197324,Théâtre des Amandiers - Palais des sports,2,3,18,48.89264852683893,2.2136941552162175,2021-05-25 08:33:14
210408693,Vaugirard - Monsieur le Prince,11,1,14,48.848951441614176,2.3411329463124275,2021-05-25 08:32:55
42950839,Serrurier,1,6,8,48.8804934032465,2.39806417375803,2021-05-25 08:37:28
85123644,Pyrénées - Ménilmontant,0,0,26,48.8693268535238,2.395084574818611,2021-05-25 08:37:43
499303158,Jules Guesde - Pont du Port à l'Anglais,16,3,11,48.79628807093802,2.417212128639221,2021-05-25 08:35:41
2515085147,Italie - Tolbiac,1,3,17,48.82557229464416,2.3576171323657036,2021-05-25 08:37:56
27414512,Caire - Dussoubs,24,2,14,48.86785342111862,2.349364310503006,2021-05-25 08:35:56
210580039,Tour d'Auvergne - Rodier,1,0,16,48.879161,2.343698,2021-05-25 08:38:30
49474389,Artois - Berri,6,2,13,48.87393521240818,2.3064258322119713,2021-05-25 08:36:59
128940135,Marceau - Chaillot,1,6,14,48.86883394989261,2.2989967837929726,2021-05-25 08:38:03
35149611,Liard - Amiral Mouchez,5,3,6,48.8214169,2.342167,2021-05-25 08:30:09
210570888,Las Cases - Bourgogne,9,5,8,48.85909110474066,2.3185685276985173,2021-05-25 08:31:14
129107656,Félix Ziem - Armand Gauthier,0,0,25,48.88949630486821,2.333393658804396,2021-05-25 08:36:29
129088667,Jonquière - Docteur Paul Brousse,7,8,25,48.894799816683985,2.318705212173216,2021-05-25 08:38:26
214114469,Gare de Nogent-le-Perreux,26,2,4,48.83842553348809,2.493693307042122,2021-05-25 08:36:52
1057228658,Youri Gagarine - Karl Marx,4,3,14,48.78448485079149,2.35908430069685,2021-05-25 08:38:06
230873471,Octave Feuillet - Albéric Magnard,2,3,16,48.86106902949534,2.2730283066630363,2021-05-25 08:37:02
507934805,Ney - Porte de Clignancourt ,1,2,21,48.8978867,2.3458001,2021-05-25 08:36:13
205047993,Edgar Quinet - Raspail,13,0,33,48.83940266673835,2.32971478253603,2021-05-25 08:36:54
7254,Gay Lussac - Saint-Jacques,4,1,18,48.844730256132095,2.341923944866407,2021-05-25 08:37:58
129164969,Place Jean-Spire-Lemaître,1,0,49,48.8468428626593,2.452062070369721,2021-05-25 08:34:10
128989986,Place Georges Guillaumin,2,2,24,48.874750203956566,2.301771435325988,2021-05-25 08:38:24
129004826,Bellefond - Poissonnière,4,1,12,48.87759897050706,2.348463758826256,2021-05-25 08:37:14
518825709,Jean Oestreicher - Porte de Champerret,1,2,17,48.88655580065981,2.288640439510346,2021-05-25 08:36:20
128930462,Square Louis XVI,6,3,20,48.87320440102894,2.323658830743138,2021-05-25 08:36:19
911767210,Alexandre Parodi - Quai de Valmy,1,1,21,48.87935941942529,2.366596162319184,2021-05-25 08:31:32
54000565,Granges aux Belles,0,1,22,48.8761373390584,2.3680844979417,2021-05-25 08:38:20
1057296253,Regnault - Patay,47,5,11,48.82435782216384,2.377065159380436,2021-05-25 08:36:59
210581084,Gare Saint-Lazare - Place de Budapest,1,0,41,48.877753,2.327339,2021-05-25 08:37:32
210586093,Dunkerque - Rocroy,2,6,16,48.880726,2.351464,2021-05-25 08:37:01
102311820,Clignancourt - Ordener,1,2,32,48.891457726153774,2.348636478060487,2021-05-25 08:36:47
128887067,Ségur - d'Estrées,17,2,0,48.85141997898257,2.3097044974565506,2021-05-25 08:33:40
210574471,Abbeville - Faubourg Poissonnière,1,4,9,48.879223,2.349147,2021-05-25 08:35:16
72765603,Boulangers - Cardinal Lemoine,1,2,14,48.8462904,2.3521495,2021-05-25 08:34:05
210582921,Boudreau - Auber,1,1,11,48.87219,2.329423,2021-05-25 08:35:59
55927887,Gabriel Lamé,13,0,23,48.8351212784276,2.385534569621086,2021-05-25 08:38:29
369644630,Gare de l'Est - Faubourg-Saint-Martin,0,1,30,48.87564264747718,2.3594588041305546,2021-05-25 08:37:28
43255030,Pereire - Ternes,6,3,39,48.87973954830735,2.288012132048607,2021-05-25 08:38:05
